Location,Height,Percent Difference,Error,GrainType,SSA_mCT,SSA_IC,Method,Air Temp,Snow Temp,Moisture,zscore
berthoud1,0.496,0.04265354255229626,0.04176287526371276,RG,13.715006391284339,14.3,shaved,-9.8,,D,-0.2436173342009461
berthoud1,0.496,0.10098381066710996,0.09613002266309259,RG,13.715006391284339,15.1,shaved,-9.8,,D,-0.16826477329569475
berthoud1,0.48,0.20137737304879716,0.18295579441692872,RG,11.070626348029101,13.3,shaved,-9.8,,D,-0.3378080353325104
berthoud1,0.464,-0.007180140485661992,0.0072060105697780786,RG,14.806311395896998,14.7,shaved,-9.8,,D,-0.2059410537483205
berthoud1,0.464,-0.013934017080997601,0.014031776588326845,RG,14.806311395896998,14.6,shaved,-9.8,,D,-0.2153601238614769
berthoud1,0.448,-0.04935373683222982,0.05060244675226902,RG,14.937206982418845,14.2,shaved,-9.8,-2.7,D,-0.2530364043141027
berthoud1,0.448,0.017593183109162448,0.017439772553207087,RG,14.937206982418845,15.2,shaved,-9.8,-2.7,D,-0.15884570318253835
berthoud1,0.432,0.2728293235699638,0.24007902462418698,RG,10.292031898870635,13.1,shaved,-9.8,-2.7,D,-0.3566461755588234
berthoud1,0.432,0.2533968148131705,0.2249020795160569,RG,10.292031898870635,12.9,shaved,-9.8,-2.7,D,-0.3754843157851362
berthoud1,0.416,0.16958256702586727,0.15632736877890427,RG,12.825088559710252,15.0,shaved,-9.8,,D,-0.17768384340885116
berthoud1,0.416,0.2709463895014425,0.23861980252288154,RG,12.825088559710252,16.3,shaved,-9.8,,D,-0.055235931937817444
berthoud1,0.416,0.0448270932097748,0.04384438504226732,RG,12.825088559710252,13.4,shaved,-9.8,,D,-0.328388965219354
berthoud1,0.4,-0.08003840310238074,0.0833750041997832,RG,15.435426922043888,14.2,normal,-9.8,,D,-0.2530364043141027
berthoud1,0.4,-0.07355980030732699,0.07636863092772053,RG,15.435426922043888,14.3,normal,-9.8,,D,-0.2436173342009461
berthoud1,0.368,0.1577528600886758,0.14621958149757033,RG,12.524261869574998,14.5,normal,-9.8,-2.6,D,-0.2247791939746333
